id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
497370	Carroll Gardens Carriage House	2455462	Elizabeth (And Jeff Too)	Brooklyn	Gowanus	40.67828	-73.99136	Private room	80	2	35	30/05/2017	0.41	1	189
498052	Modern private room in condominium	2426779	Regina	Brooklyn	Williamsburg	40.71483	-73.96216	Private room	120	1	124	10/06/2019	1.46	1	292
498120	Hi Traveler.. welcome	2459648	Ellen	Bronx	Allerton	40.8687	-73.8524	Private room	35	7	2	23/07/2018	0.17	1	90
498859	NYC 30 min by Subway, Brooklyn 2	2462260	Dimitry	Brooklyn	Brighton Beach	40.5822	-73.96392	Entire home/apt	169	4	63	06/07/2019	1.27	1	323
500845	Trendy Nest in the East Village	1336370	Bojan+Margaret	Manhattan	East Village	40.72686	-73.9797	Entire home/apt	220	4	162	21/06/2019	1.88	1	341
500886	BEAUTIFUL ROOM IN BKLYN BROWNSTONE	2206506	James	Brooklyn	Bedford-Stuyvesant	40.68825	-73.92951	Private room	85	3	103	15/06/2019	1.25	2	344
501041	UPWS sunny DUPLEX +PATIO	1386685	Aleksandra	Manhattan	Upper West Side	40.78451	-73.97882	Entire home/apt	300	7	0			1	0
501082	Private Bdrm & Bath-30-night min-Weekly Maid Serv.	2471671	Joyce	Manhattan	Harlem	40.82392	-73.94205	Private room	79	30	185	07/06/2019	2.15	1	302
501098	Private Bedroom in Wooden House	2472680	Fanny	Brooklyn	Williamsburg	40.71384	-73.9474	Private room	90	4	219	15/06/2019	2.54	1	30
501693	Room w/pvt bathroom on Central Park	1490833	Patrick	Manhattan	Upper West Side	40.7952	-73.9624	Private room	99	1	280	23/06/2019	3.51	1	246
502132	Beautiful Downtown Manhattan Share	48599	Anastasia	Manhattan	Chelsea	40.73942	-74.00009	Shared room	50	1	61	07/05/2017	0.71	2	0
502309	Sunny Rm #1, Air Conditioner, Park,Express Q train	2478675	Gina	Brooklyn	Prospect-Lefferts Gardens	40.65524	-73.95646	Private room	46	1	184	10/06/2019	2.14	5	362
502429	Park Slope duplex with backyard	2100968	Elodie	Brooklyn	South Slope	40.66153	-73.98554	Entire home/apt	325	3	116	07/07/2019	1.37	1	203
503460	Spacious Apartment w extra room	2483236	Caitlin	Staten Island	New Springville	40.59274	-74.16178	Private room	68	2	11	22/10/2018	0.24	1	88
503529	HEART OF SOHO The Perfect One Bedroom Apt	2483293	Eric	Manhattan	SoHo	40.72701	-74.0011	Entire home/apt	198	3	9	23/02/2019	0.1	1	0
503585	Charming & Spacious One Bedroom	2483766	Rebecca (Marks)	Brooklyn	Bedford-Stuyvesant	40.68607	-73.95839	Entire home/apt	100	5	4	14/07/2013	0.05	1	0
503722	Hip Stylish WIlliamsburg Studio	2484383	Theresa	Brooklyn	Williamsburg	40.71345	-73.95689	Entire home/apt	175	2	15	03/06/2019	0.29	1	64
503790	SLEEK WEST VILLAGE ARTIST STUDIO LOFT	2484654	Michele	Manhattan	West Village	40.73214	-74.00188	Entire home/apt	130	4	22	26/05/2019	0.28	1	77
504322	Sunny 1BD in Greenwich Village	471928	Mahalia	Manhattan	Greenwich Village	40.72903	-74.00028	Entire home/apt	180	3	18	01/07/2017	0.21	1	0
504362	1760 Sq ft Penthouse apartment	2487309	Eric	Brooklyn	Prospect Heights	40.67823	-73.97007	Entire home/apt	209	3	56	04/07/2019	0.65	1	160
504394	Charming, Retro Apt on the UWS	2487319	Erin	Manhattan	Upper West Side	40.79842	-73.96903	Entire home/apt	150	4	2	03/09/2014	0.03	1	141
504437	The biggest small apt in Manhattan	2356449	Mariana	Manhattan	Lower East Side	40.72232	-73.98686	Entire home/apt	104	3	57	30/06/2019	0.7	1	6
505029	SPACIOUS Fabulous Sunny Loft for 2 wks in Fall	2490471	Ann	Manhattan	East Village	40.72454	-73.97944	Entire home/apt	175	4	13	16/11/2018	0.17	1	0
505231	Enjoy a 1 Bedroom to share, NYC	2490915	Catherine	Manhattan	Upper East Side	40.77799	-73.95223	Private room	80	1	1	22/06/2012	0.01	1	0
505315	Charming ROOM(s)*Lovely BUSHWICK Block*25min->City	167417	Kelly	Brooklyn	Bushwick	40.69227	-73.90852	Private room	68	2	37	23/06/2019	0.49	1	23
506121	Cozy Room in Lively East Village	2267153	John	Manhattan	East Village	40.7276	-73.98347	Private room	72	5	451	30/06/2019	5.26	2	13
506527	Modern Sunny 2 Bedroom Apartment	864735	Jason	Queens	Astoria	40.75782	-73.92129	Entire home/apt	107	30	24	30/04/2019	0.29	8	262
506571	Large sunny 1br apt in East Village	2349977	Anthony	Manhattan	East Village	40.72756	-73.97939	Entire home/apt	150	7	19	22/03/2019	0.32	1	24
506575	Bronx Room Near Yankees + Harlem	2001830	Jose And Ysaira	Bronx	Morris Heights	40.84937	-73.91328	Private room	45	3	190	06/06/2019	2.21	2	329
507393	Ready private furnished room w/Wifi	1539749	Edward	Brooklyn	Bedford-Stuyvesant	40.68549	-73.94724	Private room	49	2	46	27/05/2019	0.54	4	301
509989	Artist's Ditmas Pk 5 bedroom house	2472305	Rick	Brooklyn	Flatbush	40.64229	-73.96548	Entire home/apt	349	1	169	23/06/2019	2.08	1	344
510218	Spacious Upper West Side 1-Bedroom	2513726	Margaret	Manhattan	Upper West Side	40.79218	-73.97926	Entire home/apt	185	2	165	18/06/2019	1.92	1	259
510454	Gramercy Pk Area, w Rooftop Gdn!	2515124	Jacqueline	Manhattan	Kips Bay	40.73951	-73.98146	Entire home/apt	145	3	2	23/06/2016	0.02	1	0
511436	Wake up to the skyline of the city, prime location	2519356	Darya	Brooklyn	Williamsburg	40.7139	-73.96553	Entire home/apt	96	3	1	26/05/2018	0.07	1	0
511733	Artist Loft @ Bushwick, Brooklyn	1840766	Samantha	Brooklyn	Bushwick	40.70753	-73.92048	Entire home/apt	120	5	3	20/09/2015	0.04	1	0
511960	Wonderful east village floor thru	2521848	Gay	Manhattan	East Village	40.73044	-73.98683	Entire home/apt	160	1	15	09/05/2016	0.18	1	0
512209	Your own townhouse in Bklyn Heights	2521513	Amy	Brooklyn	Brooklyn Heights	40.69964	-73.99299	Entire home/apt	800	3	60	01/01/2019	0.7	1	67
512210	The Brooklyn Woodworker 3bdrm/2bth	2522854	Rich	Brooklyn	Crown Heights	40.67709	-73.95237	Entire home/apt	349	2	320	22/06/2019	3.85	1	260
512775	The Cottage / 1500 sqft. of Privacy	2396295	Richard	Queens	Long Island City	40.75296	-73.93716	Entire home/apt	350	2	182	11/06/2019	2.2	1	272
513343	Cozy, Hella Sunny, and Convenient!	2528671	Dennis	Brooklyn	Prospect Heights	40.67717	-73.96915	Entire home/apt	125	30	1	11/07/2012	0.01	1	341
513688	Boerum Hill Brownstone Garden Duplx	2530670	Tiffany	Brooklyn	Boerum Hill	40.68586	-73.9809	Entire home/apt	350	2	134	07/07/2019	1.56	1	56
514457	Brownstone Beauty with Deck	2096690	Richard	Brooklyn	Bedford-Stuyvesant	40.68543	-73.93838	Entire home/apt	150	10	10	26/05/2019	0.17	2	185
514548	Loft Apt and Art Studio: 4-month rental	2533991	Amanda	Brooklyn	Bushwick	40.69849	-73.92678	Entire home/apt	180	30	0			1	352
515392	Beautiful Brand New Chelsea Studio	2538544	Michael	Manhattan	Chelsea	40.74348	-73.9998	Entire home/apt	200	1	60	02/06/2019	0.78	1	260
516452	Big, Bright, and Beautiful	2542888	Catrinel	Brooklyn	Fort Greene	40.68679	-73.97378	Entire home/apt	99	30	5	12/05/2019	0.06	1	242
516461	Great studio apt in midtown west!	2542895	Aaron	Manhattan	Chelsea	40.75086	-73.99776	Entire home/apt	130	5	9	04/08/2016	0.1	1	0
516643	Williamsburg Apt, close to metro L	2543761	Stephane	Brooklyn	Williamsburg	40.71915	-73.95581	Entire home/apt	150	3	1	04/01/2013	0.01	1	0
516791	Lovely Brooklyn Apt	696306	Bethany	Brooklyn	Kensington	40.64625	-73.97932	Entire home/apt	90	10	33	22/05/2019	0.39	1	269
517626	Above Graham stop - L train	2438262	Walker	Brooklyn	Williamsburg	40.71577	-73.94084	Private room	95	1	10	03/12/2014	0.14	1	0
517654	Beautiful apt 10 min to Wbrg!	78742	Joni	Queens	Ridgewood	40.70278	-73.90153	Entire home/apt	70	30	3	15/08/2015	0.04	1	0
518566	Gorgeous, charming Upper East private room	1497427	Andrea	Manhattan	Upper East Side	40.77108	-73.95967	Private room	82	3	10	15/05/2019	0.13	2	251
518576	3 bedroom duplex apt with backyard	2155917	Stephanie	Brooklyn	Bedford-Stuyvesant	40.68812	-73.94627	Entire home/apt	250	30	62	02/07/2019	0.73	3	292
518960	Cozy and quiet with secret garden	2155832	Federico	Manhattan	Harlem	40.82823	-73.94691	Entire home/apt	90	4	266	04/07/2019	3.17	1	150
519310	YOU ROOM IN NYC	1366310	Janina	Queens	Woodside	40.74377	-73.91225	Private room	75	2	251	07/07/2019	2.92	2	317
521018	1BR Loft in Brooklyn	2562882	Brendan	Brooklyn	Clinton Hill	40.69432	-73.96481	Entire home/apt	160	14	3	28/04/2016	0.04	1	0
521038	Cozy room in  2 bedrm apt in amazing Harlem!	2563132	Ghislaine	Manhattan	Harlem	40.82749	-73.9382	Private room	115	7	8	25/12/2012	0.09	1	178
521522	Beautiful 3 room studio in Brooklyn	2440317	Amelia	Brooklyn	South Slope	40.66777	-73.98367	Private room	150	4	5	31/12/2012	0.06	1	0
521672	Luxury Loft in Creative & Fun Apt	1720619	Glace	Brooklyn	Williamsburg	40.71423	-73.95305	Private room	89	4	160	21/06/2019	1.92	1	23
521806	Airy 1BR nice area Queens nr subway	2389494	Anya	Queens	Rego Park	40.72719	-73.86166	Entire home/apt	69	5	5	17/05/2019	0.1	1	4
522081	Guest Room in Art Loft in Chelsea	1413546	Asher	Manhattan	Chelsea	40.74341	-73.99298	Private room	170	2	183	14/06/2019	2.19	2	254
523123	Tranquility & convenience in Bklyn	2572253	Carl	Brooklyn	South Slope	40.66051	-73.98495	Entire home/apt	375	5	19	30/12/2018	0.23	1	43
524111	Convenient East Village Studio,	62508	Leigh	Manhattan	East Village	40.72915	-73.98019	Entire home/apt	118	3	141	24/06/2019	1.66	1	13
525120	Very cute quiet Studio in chelsea	184883	Noele	Manhattan	Chelsea	40.74767	-74.01061	Entire home/apt	135	6	42	27/05/2019	0.49	1	170
525293	Yankee Nest	2556498	Chris	Bronx	Concourse	40.82822	-73.92439	Entire home/apt	250	3	119	01/07/2019	1.41	1	339
525388	Greenpoint gypset retreat	787204	Jenna	Brooklyn	Greenpoint	40.73067	-73.955	Entire home/apt	200	7	20	23/06/2019	0.24	1	365
525412	Beautiful sunny Nolita/Soho Apt	1104814	Robert	Manhattan	Nolita	40.72246	-73.99552	Entire home/apt	150	5	5	28/06/2015	0.06	1	0
525523	Comfortable Private Room in Upper Manhattan 2BR	2582890	Kim	Manhattan	East Harlem	40.80762	-73.94017	Private room	50	2	16	04/07/2018	0.62	1	60
526520	Large light-filled Apt in Brooklyn	2576980	Eleanor	Brooklyn	Prospect Heights	40.67786	-73.97166	Private room	60	2	0			1	0
526532	Beautiful Spacious Brownstone	2492286	Reena	Manhattan	Harlem	40.80719	-73.94253	Entire home/apt	100	2	24	10/09/2018	0.29	1	0
526923	Come stay in super comfy and cozy!	2589521	Lisbeth	Manhattan	Flatiron District	40.74129	-73.98374	Entire home/apt	265	3	26	15/06/2019	0.32	1	341
526942	UES Jewel-Private Long Term Rental	2205455	Wendy	Manhattan	Upper East Side	40.77761	-73.94606	Private room	90	30	3	14/09/2018	0.04	1	128
527076	Great 1BR, 1BaR in Lux Bldg w Pool	2590219	Kyle	Manhattan	Upper East Side	40.76413	-73.96227	Entire home/apt	175	2	0			1	0
528485	lovely private room in South Park Slope	17985	Sing	Brooklyn	Sunset Park	40.66119	-73.98822	Private room	36	10	5	30/04/2019	0.07	2	44
530247	☆ Home Away From Home <3 of NYC! ☆ 2BR ENTIRE HOME	2604437	Lane	Manhattan	Upper West Side	40.78339	-73.98003	Entire home/apt	250	4	2	28/06/2014	0.03	2	0
530431	Bright, Renovated 1BR in Brownstone	2605064	Larah	Manhattan	Harlem	40.80654	-73.95019	Entire home/apt	220	3	194	04/07/2019	2.42	1	338
530576	1bedroom, 70s UWS,brownstone charm	263510	Sandy	Manhattan	Upper West Side	40.78111	-73.97739	Private room	93	14	88	28/06/2019	1.03	1	176
530632	Sunny + Charming 2 BR in Brooklyn Brownstone	1816331	Justine	Brooklyn	Crown Heights	40.67147	-73.94979	Entire home/apt	275	5	2	18/10/2018	0.1	1	357
531091	King size bedroom in 2 bed apartment	1787284	Dragan	Queens	Astoria	40.75532	-73.91603	Private room	109	30	304	19/06/2019	3.7	1	0
531208	Industrial Loft in Williamsburg	2495836	Sofia	Brooklyn	Williamsburg	40.70762	-73.96764	Entire home/apt	450	2	11	08/07/2014	0.13	1	0
531258	1 BR Village - 30 day+ stay	2609535	Alexandra	Manhattan	Greenwich Village	40.7311	-73.99913	Entire home/apt	165	30	19	15/10/2018	0.23	1	259
531455	Nice one bedroom apartment by the Prospect park	1445298	Gita	Brooklyn	Prospect-Lefferts Gardens	40.66199	-73.96294	Entire home/apt	80	7	23	05/06/2019	0.27	1	20
532288	A Little West Village Charm	683230	Thomas	Manhattan	Greenwich Village	40.73176	-73.99895	Private room	295	5	103	30/06/2019	1.25	3	350
532749	Very Large, Airy, and Bright Loft -Williamsburg	2617850	Matthew	Brooklyn	Williamsburg	40.71606	-73.95526	Entire home/apt	280	7	82	21/06/2019	0.98	1	41
533168	Spacious Nolita 2 Bd w/roof garden	2620162	Olivia	Manhattan	Nolita	40.72184	-73.9944	Entire home/apt	300	30	92	08/06/2019	1.09	1	106
533506	2RW - CARRIAGE HOUSE STUDIO OFF CTYD	2027013	Adam	Manhattan	East Village	40.72829	-73.98156	Entire home/apt	99	30	66	03/07/2019	0.77	6	0
533625	Sunny 2 Bedroom Duplex with Garden	367815	Liz	Brooklyn	Bedford-Stuyvesant	40.69043	-73.95677	Entire home/apt	175	3	18	08/10/2018	0.35	2	0
533927	Large NYC Chelsea Studio - King Bed	2624738	Michael	Manhattan	Chelsea	40.74403	-73.99581	Entire home/apt	225	4	153	24/06/2019	2.03	1	205
534897	CHELSEA APT- SPACE, LIGHT, BEAUTY! 	2426404	Judith & Reid	Manhattan	Chelsea	40.74552	-74.0006	Entire home/apt	230	6	6	12/06/2015	0.09	1	0
535095	Beautiful bedroom in Prospect Heights	598770	Maite & Javi	Brooklyn	Prospect Heights	40.6744	-73.96558	Private room	90	7	43	29/06/2019	0.52	1	38
535352	Upper West Side 1-bedroom	2630351	Dawn	Manhattan	Upper West Side	40.79358	-73.97043	Entire home/apt	102	3	36	02/07/2019	0.5	1	21
536578	Nice and clean private space in Bklyn loft.	2635819	Fabrizio	Brooklyn	Bushwick	40.7014	-73.91333	Private room	59	10	19	20/06/2019	0.27	1	0
538344	East Village Oasis!  1Bd Apt	2644519	David	Manhattan	East Village	40.72924	-73.98113	Entire home/apt	195	2	160	11/06/2019	2.31	1	68
538590	cozy 2bedroomAPART 10min to MIDTOWN	2645592	De & Claudia	Queens	Astoria	40.75919	-73.91836	Entire home/apt	150	3	74	15/05/2019	0.87	2	365
539160	Manhattan *SuperHost* Luxury 2 Bdrm Apt Sleeps 6+	512878	Michelle	Manhattan	Washington Heights	40.83064	-73.94076	Entire home/apt	170	1	47	28/04/2019	0.58	2	17
539350	Hell's Kitchen Musician's Hideaway	2640100	Stefanie	Manhattan	Hell's Kitchen	40.76184	-73.99334	Entire home/apt	217	2	43	14/09/2018	0.51	1	0
540057	Stylish Uptown Westside Apt.	2653648	Kareem	Manhattan	Harlem	40.82445	-73.95243	Entire home/apt	185	1	102	13/06/2019	1.19	2	91
540489	Large + Bright private bedroom in NoLiTa	2656413	Anton	Manhattan	Little Italy	40.72006	-73.99579	Private room	58	6	18	20/01/2019	0.21	1	0
541725	Entire loft, best Williamsburg	1879389	Christina	Brooklyn	Williamsburg	40.71872	-73.96042	Entire home/apt	189	4	33	07/04/2019	0.44	2	1
542054	3RW - CARRIAGE HOUSE STUDIO OFF CTYD	2027013	Adam	Manhattan	East Village	40.72855	-73.98265	Entire home/apt	88	30	60	09/06/2019	0.72	6	0
542203	QUITE LOVELY STUDIO IN HEART OF HELLS KITCHEN**	1846051	Kj	Manhattan	Hell's Kitchen	40.76304	-73.9888	Entire home/apt	195	3	22	23/06/2019	1.61	2	59
543792	Studio Apartment Bushwick/Ridgewood	865264	Sharon And Tom	Queens	Ridgewood	40.70878	-73.91727	Entire home/apt	110	5	107	21/06/2019	1.25	1	276
544039	Luxury 2-bdrm w Piano & Gym	2674637	Greta	Brooklyn	Sunset Park	40.64437	-74.00304	Entire home/apt	120	14	0			1	0
544131	Heart of Greenwich Village near Bleecker St	534328	F	Manhattan	Greenwich Village	40.72987	-74.00082	Private room	79	4	87	04/07/2019	1.02	1	30
544331	1 corner bedroom with lots of light	2676438	Srdjan	Manhattan	Upper East Side	40.77424	-73.94839	Entire home/apt	110	10	16	07/08/2018	0.2	1	0
545261	Clinton Hill Lux Apt Grill & Lawn	746552	Tom	Brooklyn	Clinton Hill	40.68752	-73.96688	Private room	200	3	2	07/08/2015	0.02	1	365
545651	COMFORTABLE PRIVATE ROOM FOR RENT	1785800	Marvet	Brooklyn	Prospect-Lefferts Gardens	40.65841	-73.95016	Private room	69	4	19	20/05/2019	0.24	3	43
546383	My Little Guest Room in Flushing	2680820	Linda	Queens	Flushing	40.75578	-73.81948	Private room	55	1	474	25/05/2019	5.53	3	332
546504	Brooklyn Heights 1brm Private Deck 	2687009	Jeff	Brooklyn	Brooklyn Heights	40.69271	-73.99365	Entire home/apt	135	4	5	16/05/2016	0.06	1	0
546573	Stunning apt with downtown views!	1792568	Mickey	Manhattan	Financial District	40.70587	-74.01534	Entire home/apt	500	2	63	19/05/2019	0.75	1	79
547830	Brooklyn Summer Sublet-Ditmas Park	2693076	Kristin	Brooklyn	Flatbush	40.64882	-73.9605	Entire home/apt	90	3	0			1	157
548133	Chic One-Bedroom Apt	2694451	Shontae	Brooklyn	Clinton Hill	40.69073	-73.96762	Entire home/apt	135	3	28	01/06/2019	0.4	1	211
548184	Cozy Room in GREENPOINT Apt. YeY	2694253	Yonatan	Brooklyn	Greenpoint	40.72515	-73.95153	Private room	199	1	0			1	365
549873	1 BR with garden--East Village	2702563	James	Manhattan	East Village	40.72564	-73.98252	Entire home/apt	90	2	5	25/05/2015	0.09	1	0
550288	Cozy Upper East Side 1 Bedroom	2684478	Brian	Manhattan	Upper East Side	40.78024	-73.94813	Entire home/apt	160	4	16	12/02/2019	0.2	1	0
550653	Sun Fill Room in a Spacious Apt	2706505	Huxley	Brooklyn	Windsor Terrace	40.6599	-73.98279	Private room	65	20	6	30/09/2018	0.32	1	311
550777	Lrg1Bdrm, Terrace w/ Cent.Park View	2707053	Kathleen	Manhattan	Upper West Side	40.7964	-73.9675	Entire home/apt	210	3	25	10/06/2019	0.3	1	347
550858	Gorgeous Chelsea loft in the heart of Manhattan	2277487	Henrik	Manhattan	Chelsea	40.74664	-73.99441	Entire home/apt	399	3	15	10/08/2017	0.31	1	0
552141	Historic sundrenched apt of the Lower East Side	2712998	Greg	Manhattan	Lower East Side	40.71788	-73.98975	Entire home/apt	300	1	45	08/06/2019	0.62	1	111
552519	Brooklyn Amazing 2bedrm Luxury Apt	2715012	Maurice	Brooklyn	Crown Heights	40.67356	-73.9425	Entire home/apt	185	1	215	16/06/2019	2.55	3	348
552639	Beautiful 2-BDRM Brownstone Apartment	2518984	Historic Harlem	Manhattan	Harlem	40.81757	-73.94709	Entire home/apt	220	3	33	22/06/2019	0.51	2	174
553516	One Bdrm in Trendy Prospect Hts	2261381	Jennie	Brooklyn	Prospect Heights	40.68052	-73.97254	Entire home/apt	121	2	46	02/01/2017	0.54	1	0
553565	Feels like home with park view	567226	Yah	Manhattan	Inwood	40.86821	-73.92252	Entire home/apt	120	10	25	01/06/2019	0.3	1	129
553862	Bedroom, kitchen and private garden	2647043	Steve	Brooklyn	Park Slope	40.67981	-73.97967	Private room	152	2	23	08/10/2018	0.27	1	365
554165	View of skyline w roof deck, perfect for families!	1267900	Maayan	Brooklyn	Gowanus	40.68251	-73.98486	Entire home/apt	250	2	57	02/07/2019	0.67	1	25
555206	Spacious Room/Hip East Village Apt!	1925503	Evan	Manhattan	East Village	40.72718	-73.9812	Private room	99	6	80	26/05/2019	1.01	1	0
557487	Full apartment close to G & L train	2740824	Lindsey	Brooklyn	Greenpoint	40.72363	-73.9457	Entire home/apt	104	11	22	10/05/2019	0.26	1	0
559511	Huge & sunny 1BR apt in Greenpoint	2750389	Jessica	Brooklyn	Greenpoint	40.72697	-73.93921	Entire home/apt	120	5	40	22/04/2016	0.54	1	0
560078	Gorgeous Unique Garden-Terrace-Apt.	2753256	Vana	Manhattan	East Village	40.72274	-73.97934	Entire home/apt	295	3	85	23/06/2019	1.02	1	261
560406	Charming old school 1BR in C. Gardens Brooklyn	2755668	Annie	Brooklyn	Carroll Gardens	40.68343	-73.99189	Entire home/apt	90	4	1	11/07/2012	0.01	1	0
563442	Designer Studio in the HEART of WV!	2770788	Laura	Manhattan	West Village	40.73514	-73.99954	Entire home/apt	197	14	29	05/12/2016	0.36	1	0
563496	Studio Apartment Greenwich Village	2770985	Aaron	Manhattan	Greenwich Village	40.73481	-73.99845	Entire home/apt	145	5	1	05/09/2012	0.01	1	0
564049	Lovely Manhattan Apartment	2773585	Mathilde	Manhattan	Upper West Side	40.80053	-73.96651	Entire home/apt	90	30	23	15/02/2017	0.27	1	0
564184	CLEAN PRIVATE ROOM IN CHELSEA NYC	2378357	David	Manhattan	Chelsea	40.73971	-74.00221	Private room	125	2	42	31/05/2019	0.5	1	172
564447	GREAT DEAL IN TIMES SQ./HK	2775674	Matt	Manhattan	Hell's Kitchen	40.75767	-73.99034	Entire home/apt	190	1	195	25/06/2019	2.83	1	69
564751	Artist space for creative nomads.	2777672	Kalae	Manhattan	Upper West Side	40.80165	-73.96287	Shared room	76	2	158	05/05/2019	1.91	3	324
565814	Bright friendly room in Brooklyn	532819	Heather	Brooklyn	Bedford-Stuyvesant	40.68328	-73.9379	Private room	50	2	1	28/12/2016	0.03	1	0
566712	GREAT EAST VILLAGE LOCATION, ELEVATOR & ROOFTOP!!!	2786764	Marianna	Manhattan	East Village	40.72819	-73.97933	Private room	107	1	115	07/06/2019	1.4	1	85
566911	Entire 1 Bedroom Apartment Flat Historic Bedstuy	2788488	Sajjad	Brooklyn	Bedford-Stuyvesant	40.68411	-73.93875	Entire home/apt	80	4	42	28/05/2019	0.49	1	245
567195	Beautiful Garden Duplex in Brooklyn	2790324	Erin	Brooklyn	Bedford-Stuyvesant	40.68269	-73.94004	Entire home/apt	150	5	3	17/08/2015	0.04	1	0
568661	Bright, Airy Loft Apt in Bushwick	2590864	Jason	Brooklyn	Bushwick	40.70779	-73.92129	Entire home/apt	110	90	32	10/06/2019	0.4	1	330
568684	800sqft apartment with huge terrace	2798644	Alessandra	Brooklyn	Bushwick	40.70202	-73.92402	Entire home/apt	115	370	6	15/04/2018	0.09	1	365
568743	☆ 2BR East Village ☆ Sleeps 5 | BEST LOCATION ☆	627217	Seith	Manhattan	East Village	40.72603	-73.98751	Entire home/apt	151	2	214	06/07/2019	2.53	3	256
570218	Duplex Loft in Fort Greene	2805772	Christopher	Brooklyn	Fort Greene	40.68522	-73.97771	Entire home/apt	130	2	11	06/05/2019	0.13	1	0
570750	Fabulous Urban Retreat 2bdr	2806561	Noemie	Brooklyn	Crown Heights	40.67391	-73.94039	Entire home/apt	180	2	221	23/06/2019	2.6	1	264
571564	large spacious room	1141935	Ana	Brooklyn	Crown Heights	40.67436	-73.94807	Private room	95	1	123	02/06/2019	1.47	3	359
573612	Sunny Private Bedroom by Express Train, Colleges!	2270624	Ny	Manhattan	Harlem	40.81199	-73.95116	Private room	79	1	132	16/06/2019	1.56	2	335
573671	Luminous Modern Apt Share for Young Professionals	2822805	Ollie	Brooklyn	Bedford-Stuyvesant	40.68586	-73.9501	Private room	60	30	41	23/02/2019	0.65	8	245
573795	Spacious Stylish  2 Bedroom Suite	38513	Nkosi	Brooklyn	East Flatbush	40.65204	-73.94938	Entire home/apt	133	4	104	06/06/2019	1.32	1	338
573870	Central Park West/ 80s One bedroom!	1385157	Brian	Manhattan	Upper West Side	40.78292	-73.97438	Entire home/apt	120	30	18	27/05/2019	0.22	5	337
575061	Your own floor (private) in prime Williamsburg!!	2828813	Katherine	Brooklyn	Williamsburg	40.71603	-73.95665	Private room	120	2	143	30/06/2019	4.14	1	102
576227	Bright and Spacious Manhattan	2834840	Sheri	Manhattan	Harlem	40.82446	-73.95274	Private room	700	28	4	03/10/2016	0.05	1	22
576426	TIMES SQ - FABULOUS 1BR/ BEST VIEW!	426725	Goran	Manhattan	Hell's Kitchen	40.7641	-73.98803	Entire home/apt	165	3	25	15/04/2014	0.3	1	0
576916	Beautiful, Quiet, Spacious 1BR - UWS by parks	2837527	Alexandra	Manhattan	Upper West Side	40.79785	-73.97202	Entire home/apt	165	4	4	22/08/2017	0.05	1	0
577324	Stylish 1BR Apartment Quick to Midtown and LGA!	2839267	Dustin	Queens	Ditmars Steinway	40.76961	-73.90451	Entire home/apt	54	45	198	15/06/2019	2.33	1	80
577703	Romantic Creative Retreat: Feel the Glow	2841175	Ina	Manhattan	East Village	40.73047	-73.98229	Entire home/apt	100	5	6	14/09/2012	0.07	1	0
577824	Modern Private 2 BR Near DT Manhattan – 3 stops	2841374	Stephon & Luke	Brooklyn	Crown Heights	40.6772	-73.9506	Private room	80	7	10	21/05/2019	0.48	1	365
578267	*Lovely Bedroom! Big Sunny Apt*Manhattan*	1449904	Edel	Manhattan	Chinatown	40.71328	-73.99315	Private room	96	19	30	08/04/2019	0.36	1	165
578941	Beautiful Park Slope 2 bedroom	2847655	Gideon	Brooklyn	Park Slope	40.66732	-73.98233	Entire home/apt	159	2	4	21/09/2015	0.08	1	0
579716	Sweet n' Spectacular PARK SLOPE!	2851409	Mark And Stoph	Brooklyn	South Slope	40.66488	-73.98079	Private room	50	2	201	01/07/2019	2.42	1	54
580323	Upper East Side 1 LG BR Avail in my Cute 2BR Apt	2311767	Melanie	Manhattan	East Harlem	40.78837	-73.94628	Private room	75	2	51	30/06/2019	0.61	1	77
581180	Beautiful Fresh Studio for Sublet	2775107	Dana	Brooklyn	Clinton Hill	40.68232	-73.96501	Entire home/apt	155	30	63	26/05/2019	0.75	1	249
581421	Pvblic Bath Artist Loft	2861848	Bekah	Brooklyn	Greenpoint	40.73252	-73.95496	Private room	150	2	28	05/08/2018	0.59	1	72
581542	Escape to our Great Beach Getaway	2861854	Jeanmarie	Queens	Arverne	40.59783	-73.80158	Entire home/apt	92	1	55	01/06/2017	0.66	1	8
582272	Privet Room in Greenpoint +Backyard *location	2712129	Raziel	Brooklyn	Greenpoint	40.72437	-73.94847	Private room	75	5	1	13/11/2018	0.13	1	0
582372	Comfy New York City Launching Pad!!	733370	Tim	Queens	Astoria	40.77115	-73.92275	Private room	69	40	23	01/07/2016	0.27	1	207
583337	Lovely Condo Carroll Gardens/Gowanus	2874587	Ibie	Brooklyn	Carroll Gardens	40.67859	-73.99444	Entire home/apt	115	4	61	09/03/2019	0.72	1	15
583352	Charming Loft in the East Village	2423042	Nitin	Manhattan	East Village	40.72304	-73.97923	Entire home/apt	120	60	5	20/06/2013	0.06	1	0
584122	PRIVATE ROOM in HELL'S KITCHEN, NYC	2878358	Gio/Joey	Manhattan	Hell's Kitchen	40.77032	-73.99493	Private room	120	2	67	25/06/2019	0.8	1	179
