id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
168359	Stunning 2 Bed Apartment in Elephant & Castle	648725	Michele		Southwark	51.49086	-0.08715	Entire home/apt	111	2	10	19/03/2019	0.1	1	0
170524	STUNNING APT IN ST JAMES	194769	S		Westminster	51.50689	-0.14202	Entire home/apt	700	14	0			3	365
170702	A Double Room with  River Views	814004	Marie		Tower Hamlets	51.49836	-0.02547	Private room	50	3	129	24/05/2019	1.33	1	352
171686	Spacious, stylish North London flat	818993	Ellie		Islington	51.5614	-0.12198	Entire home/apt	90	2	29	18/08/2015	0.32	1	283
172629	Room in Kensington + private bathroom	471088	Anthony		Kensington and Chelsea	51.4946	-0.19441	Private room	85	3	116	02/07/2019	1.65	2	339
172807	Charming central 2 bedroom flat	824591	Anna		Westminster	51.51691	-0.15862	Entire home/apt	97	3	17	14/09/2017	0.18	1	0
172811	Nice double bedroom in NW London	806983	Elinor		Camden	51.54586	-0.18	Entire home/apt	300	21	0			1	0
174132	Large Bedroom with EnSuite Bathroom	831866	Erika		Westminster	51.52496	-0.18805	Private room	50	1	164	09/07/2019	1.72	1	353
175892	Best PRICED in Trendy CENTRAL London	769488	Tanja		Hackney	51.52851	-0.08572	Entire home/apt	103	5	146	01/01/2019	1.82	17	220
178519	Newly refurbished 2-bed apartment	1954110	Tariq		Brent	51.53919	-0.24072	Entire home/apt	75	3	15	03/07/2016	0.25	2	365
179312	Lovely 1 bed Apartment Islington on Tube Stop	858555	Larissa		Islington	51.55037	-0.11407	Entire home/apt	90	2	7	03/06/2018	0.28	1	0
180449	London Battersea Light & Quiet room	864565	Sarah		Wandsworth	51.46932	-0.15277	Private room	57	2	153	23/06/2019	1.6	3	331
181664	Stunning 2 bedroom Fulham Riverside Flat Free WIFI	870749	Maz		Hammersmith and Fulham	51.47305	-0.18358	Entire home/apt	140	3	30	09/07/2019	0.93	1	0
181763	1 Bedroom Apartment in Balham, South London	871182	Patrick		Wandsworth	51.44613	-0.1484	Entire home/apt	65	5	3	22/09/2016	0.08	2	0
182802	Quiet Double Room - Good for walks	876774	Heather		Richmond upon Thames	51.4375	-0.32165	Private room	50	1	149	06/05/2019	1.67	1	352
182942	Spacious & Cosy Double in London	877286	Renu		Lewisham	51.44686	-0.01571	Private room	25	1	22	15/07/2018	0.3	2	266
183019	Big Sunny Double Rm near Big Ben!! 	655421	Kathryn		Southwark	51.48687	-0.09989	Private room	45	6	245	05/06/2019	2.55	2	319
183086	LOFT entire Flat in the heart of Primrose Hill	877881	Sophie- Jamie		Camden	51.54139	-0.16028	Entire home/apt	350	7	1	13/08/2018	0.09	1	285
183128	Modern+own bath near Tate/Southbank	878083	Kyri		Southwark	51.49865	-0.10284	Private room	69	3	141	13/06/2019	1.47	1	27
186682	Beautiful Modern Bright Spacious 1-Bed Apartment	897316	Emily		Brent	51.5422	-0.20218	Entire home/apt	80	2	26	04/07/2019	0.43	1	119
188214	Docklands Gem in central London	168939	Georgia		Southwark	51.49217	-0.04151	Private room	40	2	3	07/09/2014	0.04	1	89
189002	FAB CHISWICK ROOM	911280	Vee		Hounslow	51.49146	-0.27072	Private room	75	2	5	25/08/2015	0.05	1	143
190015	Light filled 2-bedroom with gardens, London Fields	917148	Sara		Hackney	51.53566	-0.06318	Entire home/apt	60	3	18	31/07/2018	0.19	1	9
193794	Bright single room in Chelsea	940283	Andrew		Kensington and Chelsea	51.48745	-0.18869	Private room	35	2	153	14/06/2019	1.6	2	14
194664	ST. GEORGE WHARF 1 BEDROOM APT. IN VAUXHALL	54987	Prateek		Lambeth	51.48606	-0.1243	Entire home/apt	154	5	7	31/10/2018	0.09	62	166
198258	Penthouse living in East London	967537	Ryan		Barking and Dagenham	51.5343	0.08195	Private room	39	2	23	07/06/2019	0.24	1	293
198279	London Whitechapel Room with WIFI	967645	Radhika And Lorenzo		Tower Hamlets	51.51463	-0.05797	Private room	40	3	191	29/06/2019	2.19	1	234
198771	Nice flat in London	970506	Mirco		Southwark	51.48416	-0.10375	Private room	44	1	91	23/06/2019	1.11	1	363
202422	Regent's Park 5 min | Kings Cross & St Panc 1 stop	67625	The Team At The London Agent		Camden	51.53462	-0.14332	Entire home/apt	150	4	44	18/05/2019	0.47	18	307
203163	Dinky Studio near South Bank garden views	460272	Antonia Clare		Southwark	51.48615	-0.10677	Private room	55	2	68	30/06/2019	0.72	5	281
207784	LANTERNS COURT 2 BED APT. IN CANARY WHARF	54987	Prateek		Tower Hamlets	51.49981	-0.02126	Entire home/apt	165	5	20	29/05/2018	0.26	62	166
207912	Ensuite Room with double bed London	1023326	Jocelyn		Croydon	51.36819	-0.12188	Private room	35	2	63	02/11/2018	0.67	3	267
208952	PENDA'S MEAD HOUSE	1029332	Joan		Hackney	51.55397	-0.0334	Private room	120	2	0			1	0
210010	Charming spacious 1bedrm flat zone1 super central	1035217	Ksenia		Westminster	51.51662	-0.17332	Entire home/apt	120	4	10	20/08/2018	0.13	1	0
210185	Large double room victorian house	1036304	Toby		Haringey	51.58189	-0.09898	Private room	40	1	0			1	363
212981	Beautiful Victorian apartment!	465779	Nikki		Waltham Forest	51.5633	-0.00443	Private room	42	2	203	29/06/2019	2.19	2	34
213024	Desirable Queens Park walk to Nottinghill, zone 2	1098411	Sarah		Westminster	51.53023	-0.19886	Entire home/apt	80	2	13	12/03/2019	0.28	1	323
214755	Luxury designer 2 bed apt [SPECIAL INTRO RATE]	1026967	James		Kensington and Chelsea	51.51164	-0.20278	Entire home/apt	350	5	6	22/06/2019	1.73	1	76
214995	Room on Portobello Road Exeptional value for area	193586	Julie		Kensington and Chelsea	51.51876	-0.20705	Private room	38	1	418	01/07/2019	4.9	2	293
216350	Double Room Hammersmith/Fulham Border By River	1116804	Debbie		Hammersmith and Fulham	51.47973	-0.22205	Private room	60	1	172	09/07/2019	1.82	4	342
218915	Central London Flat Notting Hill	999058	Dianne		Westminster	51.51732	-0.19024	Entire home/apt	89	4	9	21/03/2019	0.1	1	0
219665	Awesome Room near Central London	829010	Mike		Southwark	51.4746	-0.07802	Private room	40	2	133	14/06/2019	1.4	1	56
225235	THREE rooms Eurostar LB Islington	1172200	Al		Islington	51.53112	-0.12173	Entire home/apt	130	7	124	21/06/2019	1.39	2	22
227078	Lovely Apartment C in CentralLondon	1184548	Owen		Lambeth	51.50226	-0.11054	Entire home/apt	240	2	202	31/03/2019	2.19	3	246
227502	PERFECT SHOREDITCH APARTMENT	204615	Mr		Hackney	51.52849	-0.07731	Entire home/apt	110	3	131	20/06/2019	1.39	2	345
227972	Fantastic Central London Location 1	1189163	Jeff		Lambeth	51.49253	-0.10928	Private room	79	2	65	29/09/2018	0.69	3	219
228054	room for travellers 	1189533	Dominique		Haringey	51.59056	-0.09624	Private room	60	1	0			1	365
228195	Bright sunny appt on garden square	940283	Andrew		Kensington and Chelsea	51.48748	-0.18974	Entire home/apt	95	8	51	08/06/2019	0.64	2	21
229684	Bright room on park near city 7	448365	Roland		Lewisham	51.48747	-0.04066	Private room	30	1	22	06/11/2016	0.37	3	0
230427	Single Room Kensington fab location	1204138	Adam		Kensington and Chelsea	51.48993	-0.19718	Private room	63	1	267	02/07/2019	2.83	2	358
230839	Spacious loft conversion - Hackney	671259	Kiki		Hackney	51.53895	-0.07748	Entire home/apt	90	7	4	16/08/2012	0.04	1	0
231278	Fantastic Central London Location 2	1189163	Jeff		Lambeth	51.49334	-0.10777	Private room	79	2	57	19/06/2017	0.6	3	264
231692	Cool room+wifi  - Dalston	1211430	Janina		Islington	51.54826	-0.08522	Private room	39	4	40	19/05/2019	0.5	2	0
231854	Self Contained Stylish Loft Studio in Clerkenwell	259088	Simon		Islington	51.5208	-0.0995	Private room	140	3	304	30/06/2019	3.26	5	244
232240	Bright Beautiful 2 Bedroom Flat 	1214746	Nicola		Hammersmith and Fulham	51.49927	-0.21994	Entire home/apt	100	70	33	24/06/2018	0.35	1	251
232983	A great room in a stunning flat. No extra cost	1219410	Kobi		Southwark	51.48721	-0.10611	Private room	55	3	235	21/06/2019	2.51	2	298
234776	Double Room in Lux Flat Kensington	1204138	Adam		Kensington and Chelsea	51.49039	-0.19595	Private room	73	2	212	25/06/2019	2.25	2	358
235994	3-BED APPT - PICCADILLY LINE > CENTRE 16/20 mins	1237006	Dani		Haringey	51.60477	-0.12547	Entire home/apt	119	3	81	08/07/2019	0.9	6	87
236716	Quiet double room, Stoke Newington, own bathroom	1241070	Penny		Hackney	51.56593	-0.07482	Private room	45	1	161	08/07/2019	1.7	1	207
236956	Five minute walk to South Bank	979363	Donovan		Lambeth	51.50453	-0.10742	Private room	56	1	457	01/07/2019	4.89	5	272
237907	Lift & balcony | 3 tube lines | St Paul's nearby	67625	The Team At The London Agent		Islington	51.52057	-0.10572	Entire home/apt	205	2	89	11/07/2019	0.95	18	0
238349	Beautiful one bed ground floor flat	1249927	Katherine		Hammersmith and Fulham	51.49595	-0.2293	Entire home/apt	120	5	114	18/06/2019	1.29	1	326
238440	Notting Hill, next to Portobello Rd	1210195	Chris		Kensington and Chelsea	51.52111	-0.20535	Entire home/apt	150	4	17	20/08/2018	0.18	1	0
238711	Modern Notting Hill Apartment/flat	1251427	Benjamin		Kensington and Chelsea	51.51022	-0.19395	Entire home/apt	170	6	184	22/06/2019	1.96	1	8
239697	Kilburn Tube, Single Person, Quiet. Light	1256723	Elaine		Brent	51.54621	-0.20833	Private room	33	3	92	25/06/2019	0.98	1	241
239955	Muswell Hill, wifi, good transport, lovely garden	1258715	Patty		Barnet	51.59914	-0.15154	Private room	33	2	5	10/07/2017	0.06	2	364
240734	Stylish flat in Hackney, London	1262783	Zoë		Hackney	51.57589	-0.06892	Entire home/apt	65	3	4	01/10/2012	0.04	2	3
241133	Double bedroom in North London	542769	Dean		Barnet	51.60552	-0.14845	Private room	45	120	1	21/10/2011	0.01	1	365
241621	Bright Double room, LONDON. Zone 3	1267045	Clare		Wandsworth	51.42864	-0.15701	Private room	39	3	107	08/11/2018	1.22	2	21
241975	Private room in London & cultural Islington	1269568	Iki		Islington	51.56138	-0.11088	Private room	50	2	1	23/02/2019	0.22	2	314
242090	Double Room Flatshare WiFi & TV	1270641	Jana		Brent	51.53651	-0.23791	Private room	47	7	55	29/06/2019	0.59	1	201
243077	Beautiful house in trendy E. London	1275907	Maddy		Hackney	51.55306	-0.04562	Entire home/apt	123	5	21	26/08/2018	0.23	3	39
243093	Stunning double room own bathroom	1271134	Sophia		Enfield	51.63546	-0.11726	Private room	65	5	11	24/09/2017	0.16	3	364
244112	Listed Georgian Cottage single room	1280712	Helen		Islington	51.54216	-0.09764	Private room	50	2	130	07/07/2019	1.44	1	359
244125	Art Gallery Shared Flat - Best Views in LDN!	1270755	Claire		Hackney	51.5283	-0.08035	Private room	80	1	248	07/04/2019	3.2	7	334
244126	Art Gallery Flat in Hoxton with Stunning Views	1270755	Claire		Hackney	51.53306	-0.08383	Entire home/apt	100	1	98	26/06/2019	1.04	7	334
245116	YOUR IDEAL ROOM - IN ZONE 2 !!!	1285864	Miss Salem		Islington	51.54937	-0.11814	Private room	51	1	14	06/07/2019	0.15	1	358
245825	lovely room in shared house.	1289522	Nina		Barnet	51.63077	-0.13596	Private room	56	1	0			1	365
246271	Artist 3 level home zone 2 with parking	565948	Claire Denise		Tower Hamlets	51.53179	-0.03413	Entire home/apt	110	10	29	20/04/2017	0.32	2	352
246619	Victorian family home Tufnell Park	1270769	Alexander		Islington	51.55294	-0.13252	Entire home/apt	109	4	2	21/05/2015	0.03	1	0
248291	Family House-Hackney Central area with nice garden	1273759	Genevieve		Hackney	51.55393	-0.04758	Entire home/apt	110	7	20	30/06/2019	0.42	2	0
249238	Spacious double in OldStreet/City	852183	Liz		Hackney	51.53302	-0.0921	Private room	40	1	18	04/07/2018	0.19	1	27
249395	Gorgeous house for summer in London	1291505	Vanessa		Islington	51.55588	-0.13372	Entire home/apt	300	7	2	29/04/2015	0.02	1	0
249423	A 1 bedroom flat in London WC1	1306637	Mirna		Camden	51.52963	-0.11939	Entire home/apt	90	3	144	04/06/2019	1.55	1	70
250012	The Portobello situated in Notting Hill	1310077	Elizabeth And Carl		Westminster	51.51753	-0.19611	Entire home/apt	189	1	114	29/06/2019	1.54	11	354
250293	St Stephens Gardens with gorgeous balcony!	1310077	Elizabeth And Carl		Westminster	51.51894	-0.19695	Entire home/apt	229	6	56	15/06/2019	1.07	11	363
251026	Lord Holland close to The Olympia Stadium	1310077	Elizabeth And Carl		Kensington and Chelsea	51.49712	-0.20661	Entire home/apt	129	1	141	15/06/2019	2.44	11	357
252226	Spacious flat good transport links 	1323479	Maurice		Lambeth	51.42925	-0.12584	Private room	57	1	0			1	365
254031	Nirvana Single W5 Tube Free Parking	1295404	Lilli		Ealing	51.5054	-0.2941	Private room	35	3	42	10/05/2019	0.47	2	345
254629	Comfortable family house in great neighbourhood	6821	Madlyn		Hackney	51.55518	-0.07673	Entire home/apt	91	4	18	28/10/2018	0.51	1	0
254996	Homely room in leafy Ealing.	1339807	Tina		Ealing	51.52333	-0.31282	Private room	30	1	284	05/07/2019	3.04	1	338
255332	Artistic flat close to Portobello	1315562	Nicoletta		Brent	51.53039	-0.19745	Entire home/apt	140	3	5	23/02/2018	0.1	3	221
255734	Lovely apartment close to the city	1344549	Derek		Hackney	51.54145	-0.0551	Private room	40	90	0			1	365
255961	Beautiful double bedroom 5 minutes from station	1345766	Rino		Merton	51.42096	-0.16911	Private room	25	1	58	19/06/2019	1.2	1	203
256456	Modern, cosy studio in St John’s Wd	1349045	Renata		Westminster	51.53347	-0.18015	Entire home/apt	85	10	14	01/09/2018	0.15	2	199
256975	Double room in quaint East London House	280260	James And Kathleen		Waltham Forest	51.56248	-0.00646	Private room	30	3	44	28/05/2019	0.49	1	314
257219	45 sqm flat in the heart of Hoxton	1353674	Otto		Hackney	51.52984	-0.08155	Entire home/apt	40	21	0			3	0
257413	(Website hidden by Airbnb) room in Sunny Apartment	1354561	Lorraine		Waltham Forest	51.59322	-0.00424	Private room	29	2	11	15/03/2016	0.12	1	0
258184	Comfy room Islington. Great transport links!	567334	Emanuela		Islington	51.54644	-0.10342	Private room	38	3	9	06/11/2017	0.16	1	283
260259	SPACIOUS DOUBLE ROOM, Gay friendly	1286929	Gurpal		Newham	51.53183	0.0492	Private room	50	1	0			1	364
260288	301 Twin or Triple West End London Comfy	1365824	Jenny		Westminster	51.51014	-0.13167	Private room	70	2	215	20/06/2019	2.3	15	290
261663	Lovely East London canalside flat	1372753	Silvio & Pippa		Hackney	51.53417	-0.06552	Entire home/apt	130	5	31	29/06/2018	0.34	1	47
262294	Double Bedroom Covent Garden London.	1376095	Vladimir		Westminster	51.50862	-0.12717	Private room	91	1	138	26/06/2019	1.89	1	339
263822	2 Bedroom London East End Apartment	1384320	Steven		Newham	51.51797	0.02317	Entire home/apt	80	3	25	30/06/2019	0.27	1	217
264776	Huge Four Bedroom Apartment	1389063	Sue		Lewisham	51.44251	-0.01989	Entire home/apt	190	3	24	14/04/2019	0.39	9	276
264777	One Bedroom Apartment	1389063	Sue		Lewisham	51.44293	-0.0201	Entire home/apt	85	3	2	02/10/2017	0.06	9	323
264778	Two Bedroom Newly Refurbished Apartment	1389063	Sue		Lewisham	51.44368	-0.02195	Entire home/apt	120	3	17	26/06/2019	0.27	9	315
264779	Refurbished Two Bedroom Apartment	1389063	Sue		Lewisham	51.44177	-0.02204	Entire home/apt	125	4	14	30/05/2019	0.29	9	319
264780	Three Bedroom Apartment	1389063	Sue		Lewisham	51.44336	-0.02298	Entire home/apt	135	3	13	20/06/2019	0.16	9	323
264782	One Bedroom Garden Apartment	1389063	Sue		Lewisham	51.44283	-0.0214	Entire home/apt	75	4	2	21/07/2018	0.16	9	313
264783	Four Bedroom Garden Apartment	1389063	Sue		Lewisham	51.44365	-0.02287	Entire home/apt	160	3	8	09/11/2018	0.11	9	306
264789	Four Bedroom Apartment	1389063	Sue		Lewisham	51.44345	-0.0213	Entire home/apt	160	4	16	12/06/2019	0.3	9	317
265248	Single bedroom + en suite shower room near tube	1391509	Mark		Haringey	51.58177	-0.07674	Private room	23	2	15	24/02/2019	0.16	4	40
266037	Central London with Stunning Views!	1395281	James		Camden	51.52799	-0.12808	Private room	55	2	507	03/07/2019	5.45	1	210
266899	Charming Artist Flat - Notting Hill	1399565	Rory		Kensington and Chelsea	51.51827	-0.21717	Entire home/apt	80	6	20	06/07/2019	14.63	1	0
268398	Also five minutes to South Bank	979363	Donovan		Lambeth	51.50423	-0.10777	Private room	48	1	413	28/06/2019	4.47	5	337
269065	Cosy room 1 friendly home Ealing W7	1409580	Kate		Ealing	51.50558	-0.32817	Private room	28	2	44	02/06/2019	0.48	2	79
269148	LONDON FLAT  5 min. walk to TUBE.	1409791	Alfonso		Hammersmith and Fulham	51.47375	-0.20833	Entire home/apt	70	3	89	04/07/2019	1.31	4	221
269172	London Greenwich Docklands Single	1410091	Kath		Greenwich	51.47176	0.05943	Private room	40	1	0			2	365
270549	Modern 2BR Apartment Greenwich 077	1409439	Steven		Greenwich	51.49731	0.01275	Entire home/apt	100	3	56	08/07/2019	0.67	28	317
270600	Patio Apartment in London (Twickenham)	1416605	Emma		Richmond upon Thames	51.44267	-0.33194	Entire home/apt	65	4	35	27/05/2019	0.48	1	243
271122	Heathrow BNB - Home Away From Home!	1419096	Claudia		Hillingdon	51.53085	-0.3997	Private room	30	1	7	27/05/2017	0.1	4	0
271373	The Kensington	1310077	Elizabeth And Carl		Kensington and Chelsea	51.50177	-0.21433	Entire home/apt	149	1	108	16/06/2019	2.06	11	364
271815	Outstanding location- NOTTING HILL Flat WithGARDEN	444388	Marie		Kensington and Chelsea	51.52084	-0.20609	Entire home/apt	130	90	28	28/05/2019	0.65	1	345
272530	Charming double bedroom zone 1	8066494	Liliana / Daniel		Islington	51.54046	-0.09883	Private room	80	3	42	24/06/2019	0.46	1	335
272835	Stay Central! Stay at Ours! 	7337548	Ewa		Camden	51.5382	-0.18906	Entire home/apt	105	1	115	04/10/2018	1.26	2	190
272908	Large Sunny Room in South London w/ Parking Space	1428183	Maria		Southwark	51.44697	-0.09525	Private room	34	1	13	10/07/2019	0.96	3	317
273941	Studio 20 min from center	1106081	Xenia		Lewisham	51.45414	0.01046	Entire home/apt	45	3	23	18/06/2019	0.26	1	135
274740	★Cosy, Modern, Sunset View-Chelsea/Imperial Wharf★	1436390	Maria		Hammersmith and Fulham	51.47297	-0.18298	Entire home/apt	120	3	41	10/06/2019	0.89	1	312
274918	Large 1 Bed apartment (A), wi-fi, sleeps 4	381894	Edison		Merton	51.4228	-0.17757	Entire home/apt	80	5	13	08/06/2019	0.15	38	361
275140	Great location, direct links to London Bridge!	1438437	D.C.		Lewisham	51.43958	-0.05342	Entire home/apt	112	7	57	14/04/2019	0.62	3	341
276082	Bright Clean Double Room-Chingford	1442674	Tosi		Waltham Forest	51.61598	-0.02244	Private room	50	2	17	11/07/2015	0.2	2	0
276510	Ideal 1br apt for 4, nr Oxford St. & Marble Arch	570672	Andy		Westminster	51.51816	-0.16574	Entire home/apt	145	2	59	04/03/2019	0.68	15	123
276788	London Docklands E14 2bed & parking	321917	Patrick		Tower Hamlets	51.48767	-0.01189	Entire home/apt	109	14	0			4	0
276888	Large 2Bedroom  Apartment (B), wi-fi, sleeps 6	381894	Edison		Merton	51.42168	-0.17803	Entire home/apt	130	5	8	26/09/2018	0.09	38	361
277580	2 Bedroom  Cottage (E) London	381894	Edison		Hounslow	51.49281	-0.30921	Entire home/apt	125	3	5	10/06/2019	0.06	38	355
278559	Cute 1 bdr flat quiet road central	1453552	Aya		Westminster	51.51553	-0.19017	Entire home/apt	89	5	6	01/09/2014	0.08	1	0
278837	Central, Comfortable & Convenient	466026	Loanna		Southwark	51.49643	-0.08635	Private room	43	3	81	26/06/2019	1.78	1	21
279022	Maida Vale, modern house with garden and office!	639749	Farzam		Westminster	51.52864	-0.18484	Entire home/apt	950	30	0			2	365
279769	Clean double room	1458748	Anthony		Tower Hamlets	51.50996	0.00012	Private room	70	1	0			1	0
280234	201 studio for upto 3 people in Soho London comfy	1365824	Jenny		Westminster	51.51097	-0.13103	Private room	89	2	298	14/06/2019	3.29	15	288
280894	1 double-bed modern bright flat, SE1 (Borough Mkt)	1464452	Maria And Rino		Southwark	51.49929	-0.08871	Entire home/apt	115	2	23	30/05/2019	0.36	2	0
281563	Double Room in  Edwardian House	1467581	Philip		Ealing	51.51428	-0.26447	Private room	50	1	67	11/11/2018	0.76	1	159
282198	 Georgian Aparment in Bloomsbury	1413029	Lucy		Camden	51.52371	-0.11496	Entire home/apt	128	5	75	08/03/2019	0.85	1	331
282299	Room in friendly house share	1471370	Jamie		Hackney	51.559	-0.07363	Private room	45	14	0			1	0
282329	Cozy Room in Covent Garden	169150	Lucy		Westminster	51.51474	-0.13071	Private room	89	1	7	19/06/2019	0.08	3	236
282846	double room for female only	1473649	Hoda		Brent	51.58588	-0.25342	Private room	50	1	0			1	362
283569	Spacious luxury 2 bedroom apartment	1476754	Nina		Ealing	51.50707	-0.24764	Entire home/apt	92	2	17	03/06/2018	0.24	4	310
284423	Stylish apartment in trendy Dalston	1477718	Ellie		Hackney	51.54648	-0.0719	Entire home/apt	79	5	27	03/01/2019	0.3	1	206
284437	Bright Guest Suite | Private Bathroom	762736	Lydia		Lewisham	51.46865	-0.0433	Private room	75	2	9	29/04/2019	0.16	5	360
284532	COSY STUDIO-FLAT WITH A GREAT  VIEW	1481412	Luca		Hackney	51.52839	-0.0757	Entire home/apt	100	4	36	07/07/2019	0.43	1	293
284603	Notting Hill church stay in Heaven!	1481851	Tania		Westminster	51.51594	-0.19817	Entire home/apt	210	14	1	16/07/2012	0.01	1	156
285983	Penthouse Apt Angel Islington.	1488190	Alice		Islington	51.53517	-0.09286	Entire home/apt	115	3	52	25/04/2019	0.92	2	11
286675	APARTMENT IN NORTH WEST LONDON	1491611	Nora		Harrow	51.58202	-0.3768	Entire home/apt	50	3	83	01/07/2019	1.01	1	228
288410	Apartment in the heart of Bayswater	1357630	Chung Han		Westminster	51.5115	-0.18749	Entire home/apt	250	1	23	30/06/2019	0.25	2	338
288828	Gorgeous Modern 3 Bed Flat in Willesden Green	737248	Ragnhild		Brent	51.53606	-0.23576	Entire home/apt	102	2	0			1	0
288857	London Bridge, Zipstays, Dbl/Twin beds	1500877	John		Southwark	51.50507	-0.08375	Entire home/apt	275	6	14	07/01/2018	0.16	2	90
289422	Double Bedroom in Victorian House	862386	Veneranda And Leo		Newham	51.52132	0.02306	Private room	45	3	39	01/07/2019	0.43	7	334
289802	Single room in Victorian house	862386	Veneranda And Leo		Newham	51.52116	0.02515	Private room	45	3	34	01/02/2019	0.38	7	350
290096	Double bedroom + private bathroom at Olympic Park	1505661	Giedrius		Tower Hamlets	51.54064	-0.02317	Private room	69	1	11	02/06/2019	0.46	1	364
290233	Executive House for Olypmic 2012 	1506151	Portia		Newham	51.53625	0.0048	Entire home/apt	572	14	0			1	365
290368	The Gold Suite, The Villes B&B	1506599	Leah		Hammersmith and Fulham	51.47886	-0.20567	Private room	125	2	0			3	361
290376	The Red Room, The Ville's B&B  	1506599	Leah		Hammersmith and Fulham	51.47902	-0.20582	Private room	105	3	1	18/07/2016	0.03	3	361
290378	The Orange Room, The Ville's B&B	1506599	Leah		Hammersmith and Fulham	51.4785	-0.20686	Private room	105	3	1	23/05/2019	0.6	3	362
290657	Unique Cosy Place/Best location/Wifi	1507452	Adriana		Camden	51.52171	-0.13808	Entire home/apt	104	3	108	22/06/2019	1.18	1	79
290923	Architect designed Camden canalside townhouse	1508385	Neema		Camden	51.54167	-0.14058	Entire home/apt	275	2	17	22/04/2018	0.25	1	0
291317	Luxury room to let in London	1509847	Tony		Harrow	51.62137	-0.2978	Private room	60	1	0			1	365
291731	FREE WIFI Double room in SW London	1254028	Matt		Lambeth	51.43027	-0.12881	Private room	29	2	1	13/07/2015	0.02	2	283
292824	Lovely Victorian garden flat!	465779	Nikki		Waltham Forest	51.56233	-0.00282	Entire home/apt	136	1	45	16/06/2019	0.51	2	19
294177	Compact living cosy studio flat in London	1521032	Oliver		Barnet	51.59228	-0.25644	Entire home/apt	45	2	106	10/06/2019	1.18	5	169
294247	Double Room With Wi-Fi in Zone 2	1521435	Milena		Hammersmith and Fulham	51.48794	-0.21467	Private room	65	2	211	10/07/2019	2.36	1	329
294315	Quality Affordable Apartment  	1521032	Oliver		Barnet	51.59369	-0.25663	Entire home/apt	70	3	64	19/05/2019	0.79	5	163
294887	A people person awaits you here!	1527176	Gill		Waltham Forest	51.57505	0.00514	Private room	34	1	41	27/06/2019	0.49	1	348
295222	Self Contained Bedroom	1525125	Ernest		Ealing	51.5206	-0.34408	Private room	86	1	0			1	364
296720	bedroom to rent in SW17 - London	1530293	Carolina		Merton	51.41885	-0.16645	Private room	45	1	0			1	0
298246	Entire Apartment short/long stay	1254028	Matt		Lambeth	51.43021	-0.12722	Entire home/apt	135	7	0			2	283
299374	Cheap London Wembley apartment !!!	1542753	Yvonne		Brent	51.55763	-0.30246	Entire home/apt	39	1	153	02/07/2019	1.75	1	88
299735	Great Value Flat Nr Central London	1544432	Saiful		Haringey	51.58548	-0.07469	Entire home/apt	99	2	96	29/12/2018	1.09	1	0
300333	london is waiting for you	1546859	Nagla		Hillingdon	51.55964	-0.40993	Private room	57	1	0			1	364
300723	Stylish 3 Bed 2 Bath Apartment +Gdn	1549137	Rita		Haringey	51.5835	-0.11739	Entire home/apt	190	2	55	27/05/2019	0.61	1	333
300833	The green room: relax in a comfortable house	1549631	Janine		Waltham Forest	51.58834	-0.01771	Private room	35	1	41	01/07/2019	0.67	2	175
301631	Single Room for the Olympic Games!	1554006	Christopher		Tower Hamlets	51.51659	-0.01766	Private room	55	30	0			1	365
301833	single bedroom to rent	1554775	Ragini		Greenwich	51.50052	0.10449	Private room	41	1	0			1	365
302374	Comfy Double 2mins from Tube + WiFi	1558556	Andrew		Waltham Forest	51.55627	-0.00526	Private room	30	1	268	18/06/2019	2.95	3	344
302527	Quiet and cozy garden flat  London	1557801	Lucy		Haringey	51.60155	-0.11032	Entire home/apt	125	2	1	19/06/2016	0.03	2	0
302718	LONDON family home in Summer or Winter	1558813	Karen		Southwark	51.44648	-0.06945	Entire home/apt	200	5	6	02/01/2019	0.08	1	205
302760	Large cosy modern London house	1559053	Isabel		Lewisham	51.45559	-0.02008	Entire home/apt	85	25	0			1	0
303347	Perfect 2br apt near Historic "Marble Arch" for 6!	570672	Andy		Westminster	51.51802	-0.16468	Entire home/apt	200	2	58	12/06/2019	0.64	15	134
304161	Lovely En-Suite Room Greenwich (A)	1349562	Fola		Greenwich	51.48043	0.03946	Private room	42	3	10	02/11/2017	0.13	7	336
304162	Lovely Single Room in Greenwich	1349562	Fola		Greenwich	51.47689	0.03238	Private room	35	2	20	07/09/2018	0.28	7	0
304918	Cosy Clerkenwell Loft with a Cool Mint Kitchen	259088	Simon		Islington	51.5244	-0.10233	Private room	140	4	280	27/06/2019	3.17	5	238
304964	Private Bedroom - Chalk Farm	1207591	Nick		Camden	51.54946	-0.15142	Private room	215	7	0			1	0
304976	Large House with 5 Double Bedrooms	1569324	Paul		Waltham Forest	51.55539	-0.00191	Entire home/apt	200	4	113	30/06/2019	1.29	1	298
305813	Family room with en suite bathroom	1573022	Sue		Merton	51.41715	-0.2457	Private room	145	2	0			2	365
305818	Double bedroom, private bathroom	1573022	Sue		Merton	51.41761	-0.24613	Private room	100	3	0			2	364
306405	Spacious Double Room in East London	1575800	Mary		Barking and Dagenham	51.54259	0.15386	Private room	41	4	3	27/05/2012	0.03	1	365
