id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
543650	Perfect Soho Apartment with Terrace	2672646	Dan		Westminster	51.512	-0.13472	Entire home/apt	180	1	185	25/06/2019	2.25	5	291
543789	Luxury room in Zone 1, Waterloo	2673460	Marinus		Southwark	51.50268	-0.10305	Private room	100	1	12	19/10/2015	0.17	1	0
544258	Elegant & Colourful Victorian Home In West London	806965	Neave		Hammersmith and Fulham	51.50705	-0.22933	Entire home/apt	87	2	17	01/04/2019	0.23	1	72
544613	2 Bed  apartment (C), wi-fi,  London	381894	Edison		Merton	51.41617	-0.17562	Entire home/apt	120	5	6	30/09/2018	0.07	38	362
544685	4 Bedroom  apartment (D)  London	381894	Edison		Merton	51.41477	-0.17691	Entire home/apt	150	3	3	29/07/2017	0.04	38	347
545404	Beautiful South London Home	2490271	Elizabeth		Southwark	51.45284	-0.09722	Entire home/apt	450	1	0			1	33
545563	Lovely 1 Bedroom Flat with Garden  	1436957	Florian		Islington	51.55312	-0.09048	Entire home/apt	62	4	4	09/11/2015	0.06	1	0
546039	Comfortable Victorian flat Camden	2684593	Cathy		Camden	51.54588	-0.13577	Entire home/apt	99	1	102	26/06/2019	1.21	1	66
547357	Queer, veggie home to share	2691142	Elisabetta		Waltham Forest	51.59409	-0.02198	Private room	47	4	3	02/06/2019	0.1	2	340
547367	Upper St. flat (Angel/Highbury& Islington)	2690474	Rob		Islington	51.54349	-0.10468	Entire home/apt	90	3	52	01/06/2019	0.63	1	355
547803	*Great 1-bed flat near city centre*	2692893	Giorgio		Hackney	51.53764	-0.08473	Entire home/apt	95	3	21	15/07/2018	0.3	1	160
548106	LOVELY COSY DOUBLE ROOM IN EAST LONDON	1941402	Christina		Newham	51.52184	0.0211	Private room	27	2	10	01/10/2017	0.39	2	0
548429	One of a Kind Penthouse	651184	Mikhail		Southwark	51.50082	-0.09501	Entire home/apt	300	3	0			1	365
549033	Entire garden apartment in S London	1212307	Annemarie		Southwark	51.46786	-0.08132	Entire home/apt	84	5	38	12/06/2019	0.45	1	300
549048	Penthouse 1 minute from Olympics	2699956	Prakash		Newham	51.53697	-0.004	Entire home/apt	600	1	0			3	314
549281	Double room (breakfast)	219947	Alex		Southwark	51.5009	-0.03273	Private room	60	3	2	05/12/2016	0.03	1	223
549299	Blue Room in Classic London Townhouse - Zone 2	1890206	Francien		Lambeth	51.44605	-0.12151	Private room	65	1	21	28/02/2018	0.25	4	171
549959	Choice of 3 Bedrooms North London	2526516	Lol		Enfield	51.6577	-0.09263	Private room	25	3	76	07/06/2019	1.02	2	344
549999	Olympics 5min walk whole house	2556468	Alice		Hackney	51.54826	-0.02861	Entire home/apt	400	7	0			1	0
550146	Perfect pied-Ã -terre in Shoreditch	2703897	Christina		Hackney	51.52933	-0.08131	Entire home/apt	136	2	87	21/06/2019	1.05	1	337
550486	Dalston Studio-Loft-Double	2719549	Anto & Jules		Hackney	51.54928	-0.07584	Private room	41	2	47	21/07/2018	0.81	1	0
550492	Spacious, Family Home in historical Alexandra Park	2705499	Adam		Haringey	51.59994	-0.13742	Entire home/apt	149	3	11	15/08/2018	0.18	1	0
550570	Artistic warehouse by Olympic site.	2706110	Serena		Tower Hamlets	51.54247	-0.02175	Entire home/apt	60	3	5	07/12/2015	0.06	1	0
550726	Paraympic Purple / Turquoise Rooms	2706724	Cibele		Havering	51.6086	0.24083	Private room	40	2	0			1	0
550805	Self contained modern flat w garden	190494	Fil		Southwark	51.46807	-0.07371	Entire home/apt	49	5	35	28/10/2015	0.44	1	0
551871	A Double Bedroom In East London	1951861	Alvin		Tower Hamlets	51.52236	-0.05207	Private room	40	3	2	19/06/2016	0.03	2	364
552257	275 sq m | Waterloo | Big Ben | Famous Theatres	67625	The Team At The London Agent		Lambeth	51.50196	-0.1071	Entire home/apt	300	2	66	24/06/2019	0.78	18	267
552568	Double bedroom in a Penthouse	2699956	Prakash		Newham	51.53738	-0.00335	Private room	140	1	0			3	314
552603	Single Bedroom in a Penthouse 	2699956	Prakash		Newham	51.53688	-0.0041	Private room	105	1	0			3	314
553233	One Bedroom flat in Brixton/Clapham	2718130	Maureen		Lambeth	51.46159	-0.12293	Entire home/apt	130	3	6	18/07/2015	0.08	1	362
553501	Lovely quiet double room sundeck	2719939	Adrian		Islington	51.56167	-0.10672	Private room	40	3	123	07/07/2019	1.52	2	18
553543	Newly furnished flat in Kensington	2720301	Devadas		Hammersmith and Fulham	51.49033	-0.20672	Private room	35	14	1	17/07/2012	0.01	1	0
554452	Beautiful spare bedroom to rent	2725634	Clive & Isabelle		Camden	51.54506	-0.14334	Private room	70	1	0			1	0
554454	Large double with own bathroom and gym	2725708	Karoline		Lewisham	51.47325	-0.02275	Private room	45	2	30	18/09/2018	0.36	1	253
554472	Clean & tidy Single room	2725756	Dhan		Newham	51.53955	0.05151	Private room	36	1	0			1	365
554537	Bedroom in flat near metro station	2706648	Juan		Hammersmith and Fulham	51.4713	-0.21097	Private room	150	3	0			1	365
554694	Shoreditch/The City/Spitalfields	1960867	Gerry		Tower Hamlets	51.51858	-0.07419	Private room	60	2	218	08/07/2019	2.7	1	67
554935	Notting Hill Penthouse Apartment	2728507	Rachel		Kensington and Chelsea	51.51454	-0.20194	Private room	149	14	0			1	365
555159	1 bed flat in east London	2227522	Mona		Tower Hamlets	51.53403	-0.05705	Entire home/apt	110	3	8	19/08/2013	0.1	1	350
555419	Double room en suite Wanstead, park & metro London	2731071	Natalie		Redbridge	51.57708	0.02168	Private room	42	1	31	31/05/2019	0.51	2	335
556065	Self-contained artist's apartment	2734869	Jonathan		Hackney	51.53356	-0.07436	Entire home/apt	60	14	2	18/09/2012	0.02	1	0
556434	Live in the Nottinghill movie	2736032	Pierre		Kensington and Chelsea	51.51616	-0.20569	Private room	120	1	2	04/01/2014	0.03	1	365
556436	Double bedroom in Clapham house	2736211	Hengameh		Lambeth	51.45446	-0.14002	Private room	130	7	0			1	0
556542	Gorgeous cool Scandi style home - 5 star location!	1945624	Louisa		Wandsworth	51.44147	-0.17441	Entire home/apt	200	2	32	08/07/2019	0.5	1	175
556665	Studio Room With London City Views	2737291	Carla		Islington	51.57039	-0.11701	Private room	80	2	6	02/01/2019	0.07	1	364
556797	Blackheath London house (greenwich)	2737689	Rachel		Lewisham	51.46696	-0.00305	Private room	245	14	0			1	365
557602	Master Bedroom in Heart of Camden	1344400	Sarah		Camden	51.53811	-0.14592	Private room	129	2	0			1	364
558664	CENTRAL LONDON SAFE PRIVATE ROOM, ZONE 1, EC1 AREA	1658402	Laura		Camden	51.52177	-0.10959	Private room	42	3	58	18/05/2019	0.69	1	354
558694	Beautiful flat in Clapham	2747119	Clare Frances		Lambeth	51.45269	-0.14011	Entire home/apt	140	4	73	28/04/2019	0.92	2	260
558798	Kennington, Big Ben 2 Bed House	1581619	Mark		Lambeth	51.48842	-0.11298	Entire home/apt	200	5	2	14/12/2014	0.03	2	239
559415	En-suite room Arsenal/Highbury	2749987	Anne		Islington	51.5606	-0.09814	Private room	58	1	64	01/07/2019	0.85	2	360
559439	Bright comfortable room	1946265	Marika		Lewisham	51.42822	-0.05925	Private room	50	5	0			1	365
559579	Boutique house in Arsenal/Highbury	2749987	Anne		Islington	51.56005	-0.09939	Entire home/apt	189	3	26	11/07/2018	0.31	2	358
559643	Walk to Hackney Wick from Contemporary Apartment	2564851	R		Newham	51.54785	-0.00536	Entire home/apt	99	2	61	08/07/2019	1.15	1	23
559776	Self-Contained Lovely Modern Flat (Own space)	2751830	Alan		Wandsworth	51.44875	-0.16056	Private room	89	4	94	13/06/2019	1.11	1	266
559841	Luxury Flat -1 Min Walk to Olympics	2752127	Marvel		Newham	51.5333	-0.00675	Entire home/apt	243	21	0			1	365
559848	Penthouse room and terrace N1 2ul	2752243	Bel Richard And Aphra		Islington	51.54362	-0.10306	Private room	230	2	0			1	365
560068	Penthouse London's trendiest area	2753430	Benjamin		Tower Hamlets	51.51975	-0.07389	Private room	109	1	210	01/07/2019	2.48	1	293
561187	Lovely Edwardian house opposite prk	1950501	Barbara		Redbridge	51.56723	0.01892	Entire home/apt	600	1	0			4	249
561379	Luxury at 22 Dalyell! Perfect Location!	2759967	Matthew		Lambeth	51.46604	-0.11934	Entire home/apt	95	3	65	20/06/2019	1.02	2	222
561471	Private Double Room in East London	531658	Mary		Tower Hamlets	51.53178	-0.05817	Private room	38	2	27	29/06/2019	0.78	1	341
562148	Small double room, close Stansted Airport & City	2764375	Ivona		Enfield	51.64787	-0.04278	Private room	30	2	27	16/06/2019	1.11	1	319
562236	Comfy room in lovely Chiswick, West  London house	2764866	Mary		Hounslow	51.49256	-0.27631	Private room	48	1	64	16/06/2019	0.77	1	349
562636	Light filled 2-Bed on Garden Square	305422	Jean		Islington	51.52773	-0.11336	Entire home/apt	100	1	2	04/01/2013	0.02	1	1
562943	"London ,Beautiful one bedroom flat
Maida Vale"	2768865	Edo		Westminster	51.52599	-0.19495	Entire home/apt	90	7	33	11/12/2017	0.4	1	308
562967	Modern Apt close to Olympic venues	2769034	Patricia		Greenwich	51.48574	0.01469	Entire home/apt	400	14	0			1	0
563124	Beautiful 1 bed flat-great location	2769192	Jacob		Islington	51.53288	-0.11584	Entire home/apt	100	3	78	22/08/2017	0.92	1	0
563229	Great 2 bed flat: trendy Bermondsey	2769843	Ewan		Southwark	51.49919	-0.08298	Entire home/apt	165	14	43	22/05/2019	0.51	1	253
563243	Chic apartment in KensingtonOlympia	2769968	Elizabeth & Hugo		Hammersmith and Fulham	51.49779	-0.21334	Entire home/apt	155	4	69	04/06/2019	0.81	8	275
563693	Chelsea bridge studio	2771823	Lala		Wandsworth	51.48245	-0.1479	Entire home/apt	80	1	6	07/07/2019	0.13	1	0
563705	Cosy Double Room in mansion block	2771868	L		Lambeth	51.45439	-0.12967	Private room	41	25	39	18/09/2014	0.46	1	0
564861	Walk to the Olympic Stadium!	2778256	Dominic		Newham	51.53801	-0.00059	Entire home/apt	60	1	23	07/07/2019	0.31	1	284
564954	Amazing room in Angel close Olympic	2768975	Juan JosÃ©		Islington	51.54697	-0.09152	Private room	50	14	0			1	365
565135	Zone 1,pool,steamroom,gym,parking	2779219	Shama		Southwark	51.49589	-0.0996	Private room	60	2	11	13/11/2016	0.14	1	325
565168	Gorgeous Central Apartment	320901	Mike		Southwark	51.48567	-0.09484	Entire home/apt	85	6	17	28/05/2019	0.24	5	163
565214	Beautiful 4-bedroom Family Home W12	2779580	Evelin		Hammersmith and Fulham	51.50898	-0.23212	Entire home/apt	180	6	12	01/01/2017	0.17	1	0
565442	Riverside Docklands 2 Bed Excel/O2	2780410	Paul		Newham	51.50153	0.03033	Entire home/apt	180	2	25	18/07/2016	0.3	2	0
565477	Modern Musician's flat, Park View.	2771991	Martin		Hackney	51.53867	-0.05856	Entire home/apt	95	1	184	24/05/2019	3.12	1	0
565640	Bright Twin room in family home	1956027	Paul		Greenwich	51.47007	0.03844	Private room	50	1	0			1	0
565770	**Private Log Cabin in London - Summer Special**	1958273	Mandeep		Hounslow	51.47796	-0.39364	Entire home/apt	45	1	160	03/07/2019	1.95	2	358
566338	Bright and comfy flat	1895075	Mike		Lambeth	51.44102	-0.10707	Entire home/apt	50	5	39	21/05/2019	0.49	1	285
566427	Spacious ground floor maisonette	2786213	Patricia		Islington	51.55244	-0.12252	Entire home/apt	200	21	0			1	0
566538	Stunning Charismatic Shoreditch Period Home	2786390	Jo		Tower Hamlets	51.5288	-0.06342	Entire home/apt	149	6	7	28/07/2015	0.1	1	344
567040	Original Hoxton Warehouse	1494934	Sven Olaf		Hackney	51.53602	-0.07864	Entire home/apt	150	5	2	15/01/2015	0.03	1	0
567519	Beautiful room in lovely house	2369218	Nicole		Lewisham	51.47643	-0.0474	Private room	40	2	2	18/02/2017	0.06	3	41
567521	Beautiful big room in lovely house	2369218	Nicole		Lewisham	51.47594	-0.04619	Private room	50	2	11	03/10/2016	0.13	3	345
567534	Trendy Loft in Belsize Park	2792529	Ryan		Camden	51.54918	-0.1653	Entire home/apt	99	1	24	06/08/2015	0.29	2	0
567910	Room for one, with a view.	2677307	Radka		Tower Hamlets	51.53006	-0.04295	Private room	59	2	47	07/07/2019	0.66	1	314
568823	Spacious garden flat in Stockwell	2798276	Barna		Lambeth	51.47675	-0.12271	Entire home/apt	90	2	0			2	61
569300	2 bed 2 bath with roof terrace - 5* Reviews	2802322	John & Dee		Wandsworth	51.45888	-0.16357	Entire home/apt	150	3	33	04/11/2018	0.54	1	9
569402	Stunning London House- 6 to14 pers	2802762	Dominic		Lewisham	51.44919	-0.0566	Entire home/apt	300	6	8	10/08/2014	0.1	1	0
569410	Sunny Riverside Garden Flat	2802817	Carolyn		Hackney	51.56467	-0.04808	Entire home/apt	70	14	1	01/09/2015	0.02	1	26
569709	WEST LONDON self contained studio	2681877	Haroon		Hammersmith and Fulham	51.49897	-0.22672	Entire home/apt	78	2	133	16/08/2018	1.57	1	191
569870	Double Room in Church Conversion 	1960979	Jose & Mark		Tower Hamlets	51.53019	-0.07308	Private room	48	2	76	15/10/2017	0.91	1	0
569871	3 double-bedroom flat, Hammersmith	2804661	Pav		Hammersmith and Fulham	51.48556	-0.21737	Entire home/apt	370	7	0			1	365
569963	1 Bedroom Flat in South London	2613915	Chris		Lambeth	51.47615	-0.12744	Entire home/apt	75	2	16	16/06/2019	0.45	1	0
570490	Central-light-spacious-lovely-room	2807074	Barbara		Lambeth	51.48928	-0.11603	Private room	46	4	10	21/12/2016	0.14	1	0
570736	Beautiful Victorian garden flat	2808427	Alanna		Waltham Forest	51.56044	-0.00422	Private room	50	2	19	03/01/2018	0.23	1	363
570762	Beautiful 3 bedroom Family Home, Hackney E5	1983648	Marita		Hackney	51.55752	-0.04611	Entire home/apt	78	5	5	31/05/2016	0.06	2	0
571265	Private double room with TV + WiFi	2565699	Manuel And Cecilia		Haringey	51.57749	-0.07637	Private room	32	2	252	05/07/2019	2.98	2	346
571906	Double bedroom in East London	375971	Cathy		Waltham Forest	51.56713	-0.00465	Private room	49	2	20	29/07/2018	0.27	1	313
571984	Two bedroom, stunning Islington period apartment	2815205	Caroline		Islington	51.5426	-0.10939	Entire home/apt	200	1	1	14/05/2013	0.01	1	0
572007	Private Room in a cosy flat.	2814932	Ismini		Hackney	51.55209	-0.07429	Private room	55	2	26	17/06/2019	0.4	2	25
572538	Private Double in a Garden Flat A	1941522	Rachel		Croydon	51.39509	-0.06688	Private room	50	1	0			1	365
572632	Wilton Way, London E8, Peaceful Mews	2242484	Anne-Marie		Hackney	51.54661	-0.06642	Entire home/apt	210	2	33	06/07/2017	0.41	1	186
572795	CHARMING GARDEN FLAT 2, CENTRAL	1814506	Allan		Brent	51.55062	-0.22114	Entire home/apt	90	3	28	21/06/2019	0.33	2	41
572805	quiet secure Central London flat	2315261	Jennifer		Lambeth	51.49268	-0.11766	Entire home/apt	160	3	79	30/05/2019	1.1	1	246
572996	Spacious Flat in Crystal Palace	2819163	Helen		Southwark	51.42592	-0.079	Entire home/apt	55	3	8	16/08/2015	0.12	1	0
573155	Cool Loft Style Central London Flat	1975517	Diana		Camden	51.52714	-0.12671	Private room	113	5	209	18/04/2019	3.06	1	88
573374	Victorian Terrace interior designed	2821391	Kim		Bromley	51.40317	-0.0366	Private room	200	1	0			1	365
573391	1 Double Bedroom Flat	2821534	Celene		Brent	51.53069	-0.21969	Entire home/apt	110	4	0			1	0
574436	Funky London city apartment	1259046	Puc		Tower Hamlets	51.52886	-0.05158	Entire home/apt	95	4	90	13/11/2018	1.62	4	0
574475	Private room nr Airport (2)7	2826850	Sandra		Ealing	51.5483	-0.36191	Private room	23	3	36	28/05/2019	0.49	2	84
574478	Park View Room max 4 guests/15min from City/zone 2	2826530	Vicky		Tower Hamlets	51.52602	-0.02493	Private room	30	2	162	25/06/2019	1.98	2	156
574567	Double bedroom in Camden garden flat	2727949	Laura		Camden	51.5414	-0.14099	Private room	38	5	3	18/03/2019	0.09	3	14
574599	Small but comfy double room in Bromley garden view	2508126	Niki		Bromley	51.42348	0.018	Private room	21	1	6	25/06/2019	2.5	1	295
575289	Modern flat in E1 Stepney	2829653	Rhonda		Tower Hamlets	51.51943	-0.03868	Entire home/apt	67	2	3	16/04/2019	0.47	1	79
575832	Beautiful Edwardian flat in Hackney	2283114	Bridget		Hackney	51.55635	-0.05551	Entire home/apt	170	3	0			1	0
576513	shared double room in flat	2779109	Nicholas		Hackney	51.54344	-0.04476	Private room	100	1	0			1	365
576893	Lovely double room + own bathroom	2837165	Sami		Waltham Forest	51.55639	0.00771	Private room	70	1	0			1	365
577113	Lovely 3 beds in Zone One	2779363	Bob		Lambeth	51.49517	-0.11671	Entire home/apt	180	5	86	15/06/2019	1.08	3	172
577254	Quiet & comfy room near central London with wifi	2838601	Nikki		Greenwich	51.48817	0.11814	Private room	25	3	1	31/07/2012	0.01	1	364
577269	Loft Apt 20 mins to London City	2573818	Tessie		Waltham Forest	51.56814	0.01181	Private room	48	2	13	05/03/2019	0.19	1	8
577319	Pretty Sunny Single overlooking garden.	1986199	Carolyn		Wandsworth	51.46016	-0.18635	Private room	35	1	154	30/06/2019	1.84	2	319
578369	room close to olympic village	2845382	Oana		Redbridge	51.57622	0.05801	Private room	20	7	0			1	364
578382	Money Saver Single Room	2597193	Emine		Waltham Forest	51.5979	-0.0308	Private room	20	3	39	28/05/2019	0.46	1	344
579427	Single Bedroom with wifi	1998891	Ras		Brent	51.57692	-0.29147	Private room	25	21	65	20/02/2018	0.79	2	365
579923	Double Room close to Olympic Park!	2852824	Hilary		Newham	51.52992	0.01945	Private room	37	14	0			1	0
580352	Double bedroom near Olympic Park	2855825	Roger		Redbridge	51.61217	0.04044	Private room	75	3	0			1	0
580532	Large Clean Double Room Very Quiet	2856637	Deanna		Brent	51.55539	-0.21962	Private room	45	2	81	30/06/2019	1.02	2	351
580534	London Central Near Gt Portland St.	1743556	Lesley		Camden	51.52508	-0.14431	Entire home/apt	110	2	82	01/07/2019	1	2	1
580939	Shoreditch / Hoxton - 1 Bedroom with Ensuite	2858771	Alexander		Hackney	51.52654	-0.08703	Private room	51	2	57	15/06/2019	0.68	2	0
581237	Room available for London Olympics	2860415	Vasu		Westminster	51.51002	-0.12207	Private room	160	6	0			1	0
581928	Unique beautiful South London home	2865405	Josephine		Lambeth	51.44458	-0.12119	Private room	95	1	14	04/10/2018	0.19	1	365
581946	king size room in walthamstow e17	2865624	Cristina		Waltham Forest	51.58238	-0.01885	Private room	150	1	0			2	365
581961	 room to rent for olympic traveller	2865741	Su		Hounslow	51.48085	-0.33328	Private room	50	1	0			1	0
582625	The heart of Canary Wharf	1314904	Lewis		Tower Hamlets	51.49995	-0.01394	Private room	59	1	0			1	0
582899	Luxury pad with all mod cons....	2833727	Tom		Lambeth	51.47534	-0.13201	Entire home/apt	115	3	13	01/10/2017	0.16	1	283
583333	London 5 ***** with Free Self Service Breakfast	2284487	Rafik		Redbridge	51.56929	0.06433	Private room	58	2	122	06/07/2019	1.74	3	309
583403	2 bedroom apartment  in Kensington	2635161	Pavel		Kensington and Chelsea	51.49634	-0.20756	Entire home/apt	219	2	9	23/01/2019	0.16	11	339
583597	1 Bed Notting Hill during Olympics 	2875995	Haroun		Kensington and Chelsea	51.51097	-0.19576	Private room	100	7	0			1	0
583705	Double Bedroom+En-suite,  spacious and light	2876123	Vilma		Wandsworth	51.47874	-0.1658	Private room	57	2	268	08/07/2019	3.24	2	238
583803	Royal Greenwich studio	2876938	Susannah		Greenwich	51.47888	-0.00729	Private room	30	2	2	30/09/2017	0.09	2	0
583840	Room in lovely flat, South London	2877076	Karen		Bromley	51.42344	-0.06426	Private room	35	1	11	27/07/2015	0.15	1	0
584222	Bedroom with balcony in luxury flat - Canary Wharf	2878832	Luca		Tower Hamlets	51.50651	-0.00491	Private room	40	1	65	14/11/2018	3.03	1	0
584285	1 bedroom flat in Leyton	2878490	Attila		Waltham Forest	51.56798	-0.00332	Entire home/apt	53	5	9	06/01/2017	0.11	1	0
584337	Contemporary large room furnished	2879339	Nicolas-Alexandre		Greenwich	51.48865	0.06266	Private room	60	5	0			2	363
584928	3 double bed flat v near Waterloo/Westminster	2779363	Bob		Southwark	51.49839	-0.10431	Entire home/apt	154	5	12	23/04/2019	0.14	3	173
584971	2 Separate Beds in Young, Bohemian Flatshare	2879842	Chris		Wandsworth	51.44558	-0.14839	Private room	27	4	57	14/06/2019	0.68	2	307
584988	OLYMPICS FLAT - AMAZING LOCATION!	2555218	Mitul		Newham	51.53323	-0.00977	Entire home/apt	275	7	0			1	365
585168	Cosy Double room in Waterloo/Southbank	2883809	Cecilia		Lambeth	51.50236	-0.10912	Private room	72	2	28	08/07/2019	1.14	1	29
586300	Olympic let. Perferct Location in h	2890473	Daniel		Newham	51.55045	-0.00341	Entire home/apt	352	14	0			1	365
586437	Greenwich Area Bright Rm sleeps  3	2891110	Kimberly		Greenwich	51.47458	0.06574	Private room	35	2	16	22/06/2019	0.24	2	327
586916	Double room in Chingford	2893768	Isaac		Waltham Forest	51.61697	-0.02862	Private room	30	21	0			1	365
587061	Spacious double room in the heart of Islington	234296	Anna		Islington	51.53918	-0.10091	Private room	85	1	4	04/01/2019	0.05	1	0
587099	ensuit with huge living room 	2894965	Bonnie		Croydon	51.32558	-0.13639	Private room	100	1	0			1	0
587337	Large double room for Olympics	2896525	Rakesh		Greenwich	51.47835	0.08401	Private room	50	7	0			2	0
587369	Very central, friendly host, hot tub	2896612	Brett		Tower Hamlets	51.50929	-0.05529	Private room	39	2	30	07/07/2019	0.47	2	131
587412	Lovely 1 bed flat in Colindale/ Hendon	478692	Temi From Scion Property Management		Barnet	51.58507	-0.24658	Entire home/apt	120	7	8	07/05/2019	0.12	15	140
588026	Great Olympic Room in Leytonstone *	2901132	Marin		Waltham Forest	51.56294	0.00608	Private room	135	1	0			1	365
588044	Micks Mansion	2900824	Mick		Tower Hamlets	51.51578	-0.06415	Entire home/apt	100	1	257	20/06/2019	3.18	1	269
588238	Luxury Apartment Close To Big Ben	2901454	Tommaso		Westminster	51.50105	-0.12954	Entire home/apt	300	2	26	15/05/2014	0.32	1	0
588305	RoofTerrace dble rm,StratfordCentre	1954418	Kathryn		Newham	51.54229	0.0093	Private room	49	1	3	25/09/2015	0.05	2	364
588321	Cosy accommodation in Kensington London	2041009	Claudia		Kensington and Chelsea	51.49691	-0.19696	Entire home/apt	75	7	55	06/04/2018	0.66	1	179
588566	Large bedroom in big flat-Bayswater	2903101	Vidur		Westminster	51.51415	-0.18854	Private room	48	1	143	06/07/2019	2.15	3	349
588959	Best Apartment in Kensington !	2904987	Mike		Kensington and Chelsea	51.49276	-0.19979	Private room	99	3	64	29/03/2018	0.76	4	54
589041	Amazing Views Tower Bridge SE1	2313006	Tom		Southwark	51.49762	-0.07611	Entire home/apt	140	14	40	16/12/2017	0.47	1	136
589059	Loft Space 2 Rooms very cosy	2856637	Deanna		Brent	51.55493	-0.21976	Private room	49	2	114	08/07/2019	1.37	2	131
589244	LOVELY DOUBLE BEDROOM AVAILABLE 	2906576	Federica		Kensington and Chelsea	51.5066	-0.19514	Private room	220	1	0			1	0
589479	Room for 2 during Olympics	2896525	Rakesh		Greenwich	51.47696	0.08411	Private room	80	7	0			2	0
590293	Stylish Cool Shoreditch Apt with Canal Views	2712908	Freddy		Hackney	51.53402	-0.08656	Entire home/apt	140	5	30	05/04/2019	0.65	2	307
590373	Awesome Shoreditch 1 Bed!	2913249	Gaby		Hackney	51.53056	-0.07898	Entire home/apt	108	3	309	20/05/2019	3.65	1	37
590443	ILFORD - DR and private bathroom	2913731	Veronique		Redbridge	51.55892	0.07798	Private room	27	4	9	15/07/2017	0.11	1	252
590575	Self-contained studio appartment with private bath	2914419	Liz		Camden	51.5589	-0.14098	Private room	55	7	135	24/06/2019	1.6	1	224
590823	Gorgeous little flat in Notting Hill London	2915155	Francie		Westminster	51.51749	-0.19832	Entire home/apt	100	90	167	05/05/2019	1.98	2	160
590836	BrixtonTwin-Bed w/Private bh/room	2915501	Gonul		Lambeth	51.4574	-0.12097	Private room	45	2	59	15/06/2019	0.96	2	81
590876	Walk to 8 events - Greenwich room	2915687	Claire		Greenwich	51.4762	0.02735	Private room	113	1	0			3	0
590877	Walk to 8 events - Greenwich room	2915687	Claire		Greenwich	51.47582	0.02734	Private room	113	1	0			3	0
590882	Walk to 8 events - Greenwich room	2915687	Claire		Greenwich	51.47564	0.02788	Private room	113	1	0			3	0
590889	PARALYMPIC TOP FLOOR FLAT-STRATFORD	2915683	Jason		Newham	51.53293	-0.0095	Entire home/apt	250	21	0			1	365
590971	Fantastic 1 bed flat near the Olympic Park!	2116996	Caroline		Hackney	51.54689	-0.03509	Entire home/apt	85	2	43	21/06/2019	0.53	1	84
591006	Late-Booking - Great Olympic Base	2916200	Andy		Haringey	51.59948	-0.06453	Entire home/apt	100	14	0			1	0
591549	Smart City studio, lifts, wifi, exclusive use	2919661	Paul		City of London	51.51277	-0.07406	Entire home/apt	99	90	40	20/06/2019	1.47	2	288
591757	DOUBLE ROOM LONDON OLYMPIC AREA	1944736	Henry		Newham	51.51795	0.01848	Private room	80	1	0			2	365
591837	Great flat facing Kensington Palace	2921815	Samuel		Kensington and Chelsea	51.49949	-0.18519	Entire home/apt	200	6	6	05/01/2016	0.07	1	0
591919	Charming room near Central London	1055042	Josephine		Islington	51.55827	-0.10188	Private room	50	2	55	23/06/2019	0.65	1	269
592777	Clean and fresh loft with kitchen and shower room	2171802	Antonio		Hackney	51.54884	-0.07498	Private room	60	3	1	29/04/2014	0.02	1	313
592844	 Stunning large room	2926478	Sam		Barnet	51.64777	-0.19998	Private room	90	1	0			1	365
593657	Secluded Garden Chalet Greenwich	2931971	Bronagh		Greenwich	51.45149	0.06721	Private room	60	2	67	09/07/2019	0.8	1	308
594107	Bright Nice ROOM Shoreditch Haggerston Avail AUG	2933914	AnnM		Hackney	51.53531	-0.07549	Private room	38	5	24	14/03/2019	0.65	3	63
594141	BOOK Bright Sunny ROOM Shoreditch Hoxton AVAILAUG	2933914	AnnM		Hackney	51.53735	-0.07563	Private room	38	5	38	01/05/2019	0.52	3	69
594350	Patio Studio in heart of Bayswater	2935317	Eamon & TomÃ¡s		Westminster	51.5145	-0.1837	Private room	114	3	202	02/07/2019	2.43	1	265
594546	Accommodation during London 2012	2936731	Bhavik		Harrow	51.59771	-0.31064	Private room	100	1	0			1	365
594553	Bounds Green Cosy Room 5 Mins Tube	2495327	Jude		Haringey	51.60636	-0.11922	Private room	32	3	45	27/01/2019	0.6	2	351
594569	Quiet single room with garden and house access	2701693	Jutta		Havering	51.5796	0.1681	Private room	18	2	43	28/02/2019	0.63	2	223
594724	Cosy Modern Twin Room in W. London	2938071	Eddie		Hounslow	51.49775	-0.246	Private room	75	1	70	07/07/2019	0.92	4	101
594744	Luxury Family Room in West London	2938071	Eddie		Hounslow	51.49753	-0.24572	Entire home/apt	150	1	15	01/07/2019	0.22	4	359
594831	Beautiful Apartment-Accommodates up to 6,Free WIFI	2939069	Reuven		Brent	51.54629	-0.22729	Private room	99	3	54	28/06/2019	1.15	5	341
594874	Gorgeous, cozy flat near Highbury & Islington	2939340	Alicia		Islington	51.54505	-0.09077	Entire home/apt	85	2	43	09/06/2019	1.19	1	61
595036	Highgate Village, North London	2940182	Stan And Monica		Haringey	51.57041	-0.14218	Private room	49	7	42	22/12/2018	0.51	2	365
595059	London bedroom in lovely maisonette	2940283	Gael		Greenwich	51.44266	0.04092	Private room	18	28	10	30/03/2019	0.15	1	113
595071	Nice spacious room for femail	2940314	Villi		Newham	51.52465	0.02598	Private room	18	5	2	07/05/2019	0.59	2	254
